State Abbreviation,State FIPS Code,County FIPS Code,FIPS Entity Code,ANSI Code,GU Name,Entity Description
SC,45,025,00000,01247989,Chesterfield,County
SC,45,027,00000,01247990,Clarendon,County
SC,45,029,00000,01247991,Colleton,County
SC,45,031,00000,01247992,Darlington,County
SC,45,033,00000,01247993,Dillon,County
SC,45,035,00000,01247998,Dorchester,County
SC,45,037,00000,01247999,Edgefield,County
SC,45,039,00000,01248000,Fairfield,County
SC,45,041,00000,01248001,Florence,County
SC,45,043,00000,01248002,Georgetown,County
SC,45,045,00000,01245489,Greenville,County
SC,45,047,00000,01248003,Greenwood,County
SC,45,049,00000,01248004,Hampton,County
SC,45,051,00000,01248005,Horry,County
SC,45,053,00000,01248006,Jasper,County
SC,45,055,00000,01248007,Kershaw,County
SC,45,057,00000,01248008,Lancaster,County
SC,45,059,00000,01248009,Laurens,County
SC,45,061,00000,01245652,Lee,County
SC,45,063,00000,01244251,Lexington,County
SC,45,067,00000,01248010,Marion,County
SC,45,069,00000,01248011,Marlboro,County
SC,45,065,00000,01248012,McCormick,County
SC,45,071,00000,01248013,Newberry,County
SC,45,073,00000,01244832,Oconee,County
SC,45,075,00000,01248014,Orangeburg,County
SC,45,077,00000,01248015,Pickens,County
SC,45,079,00000,01249299,Richland,County
SC,45,081,00000,01248016,Saluda,County
SC,45,083,00000,01248592,Spartanburg,County
SC,45,085,00000,01244717,Sumter,County
SC,45,087,00000,01248017,Union,County
SC,45,089,00000,01248018,Williamsburg,County
SC,45,091,00000,01248019,York,County
SD,46,003,00000,01266983,Aurora,County
SD,46,005,00000,01266986,Beadle,County
SD,46,007,00000,01265812,Bennett,County
SD,46,009,00000,01266997,Bon Homme,County
SD,46,011,00000,01265779,Brookings,County
SD,46,013,00000,01265785,Brown,County
SD,46,015,00000,01265768,Brule,County
SD,46,017,00000,01265767,Buffalo,County
SD,46,019,00000,01265793,Butte,County
SD,46,021,00000,01266974,Campbell,County
SD,46,023,00000,01266976,Charles Mix,County
SD,46,025,00000,01266985,Clark,County
SD,46,027,00000,01265764,Clay,County
SD,46,029,00000,01265791,Codington,County
SD,46,031,00000,01265811,Corson,County
SD,46,033,00000,01265788,Custer,County
SD,46,035,00000,01266980,Davison,County
SD,46,037,00000,01265790,Day,County
SD,46,039,00000,01265781,Deuel,County
SD,46,041,00000,01266994,Dewey,County
SD,46,043,00000,01266978,Douglas,County
SD,46,045,00000,01266972,Edmunds,County
SD,46,047,00000,01265787,Fall River,County
SD,46,049,00000,01265760,Faulk,County
SD,46,051,00000,01265782,Grant,County
SD,46,053,00000,01265765,Gregory,County
SD,46,055,00000,01266988,Haakon,County
SD,46,057,00000,01265766,Hamlin,County
SD,46,059,00000,01265783,Hand,County
SD,46,061,00000,01266979,Hanson,County
SD,46,063,00000,01265792,Harding,County
SD,46,065,00000,01265774,Hughes,County
SD,46,067,00000,01265771,Hutchinson,County
SD,46,069,00000,01266984,Hyde,County
SD,46,071,00000,01265794,Jackson,County
SD,46,073,00000,01265778,Jerauld,County
SD,46,075,00000,01266981,Jones,County
SD,46,077,00000,01265780,Kingsbury,County
SD,46,079,00000,01265776,Lake,County
SD,46,081,00000,01266996,Lawrence,County
SD,46,083,00000,01265769,Lincoln,County
SD,46,085,00000,01265789,Lyman,County
SD,46,091,00000,01265759,Marshall,County
SD,46,087,00000,01265773,McCook,County
SD,46,089,00000,01265762,McPherson,County
SD,46,093,00000,01266991,Meade,County
SD,46,095,00000,01267177,Mellette,County
SD,46,097,00000,01265777,Miner,County
SD,46,099,00000,01265772,Minnehaha,County
SD,46,101,00000,01265775,Moody,County
SD,46,103,00000,01266995,Pennington,County
SD,46,105,00000,01266990,Perkins,County
SD,46,107,00000,01265761,Potter,County
SD,46,109,00000,01265786,Roberts,County
SD,46,111,00000,01266977,Sanborn,County
SD,46,113,00000,01266992,Shannon,County
SD,46,115,00000,01266987,Spink,County
SD,46,117,00000,01266998,Stanley,County
SD,46,119,00000,01266982,Sully,County
SD,46,121,00000,01266989,Todd,County
SD,46,123,00000,01265784,Tripp,County
SD,46,125,00000,01265770,Turner,County
SD,46,127,00000,01265763,Union,County
SD,46,129,00000,01266973,Walworth,County
SD,46,135,00000,01266975,Yankton,County
SD,46,137,00000,01266993,Ziebach,County
TN,47,001,00000,01639722,Anderson,County
TN,47,003,00000,01639723,Bedford,County
TN,47,005,00000,01639724,Benton,County
TN,47,007,00000,01639725,Bledsoe,County
TN,47,009,00000,01639726,Blount,County
TN,47,011,00000,01639727,Bradley,County
TN,47,013,00000,01639728,Campbell,County
TN,47,015,00000,01648572,Cannon,County
TN,47,017,00000,01639729,Carroll,County
TN,47,019,00000,01639730,Carter,County
TN,47,021,00000,01639731,Cheatham,County
TN,47,023,00000,01639732,Chester,County
TN,47,025,00000,01639733,Claiborne,County
TN,47,027,00000,01648573,Clay,County
TN,47,029,00000,01639734,Cocke,County
TN,47,031,00000,01639735,Coffee,County
TN,47,033,00000,01648574,Crockett,County
TN,47,035,00000,01639736,Cumberland,County
TN,47,039,00000,01639739,Decatur,County
TN,47,041,00000,01639738,DeKalb,County
TN,47,043,00000,01639740,Dickson,County
TN,47,045,00000,01639741,Dyer,County
TN,47,047,00000,01639742,Fayette,County
TN,47,049,00000,01639743,Fentress,County
TN,47,051,00000,01639744,Franklin,County
TN,47,053,00000,01639745,Gibson,County
TN,47,055,00000,01639746,Giles,County
TN,47,057,00000,01648575,Grainger,County
TN,47,059,00000,01639747,Greene,County
TN,47,061,00000,01639748,Grundy,County
TN,47,063,00000,01648576,Hamblen,County
TN,47,065,00000,01639749,Hamilton,County
TN,47,067,00000,01648577,Hancock,County
TN,47,069,00000,01639750,Hardeman,County
TN,47,071,00000,01639751,Hardin,County
TN,47,073,00000,01639752,Hawkins,County
TN,47,075,00000,01639753,Haywood,County
TN,47,077,00000,01639754,Henderson,County
TN,47,079,00000,01639755,Henry,County
TN,47,081,00000,01639756,Hickman,County
TN,47,083,00000,01648578,Houston,County
TN,47,085,00000,01639757,Humphreys,County
TN,47,087,00000,01639758,Jackson,County
TN,47,089,00000,01639759,Jefferson,County
TN,47,091,00000,01639760,Johnson,County
TN,47,093,00000,01639761,Knox,County
TN,47,095,00000,01639762,Lake,County
TN,47,097,00000,01639763,Lauderdale,County
TN,47,099,00000,01639764,Lawrence,County
TN,47,101,00000,01639765,Lewis,County
TN,47,103,00000,01639766,Lincoln,County
TN,47,105,00000,01639767,Loudon,County
TN,47,111,00000,01639768,Macon,County
TN,47,113,00000,01639769,Madison,County
TN,47,115,00000,01639770,Marion,County
TN,47,117,00000,01639771,Marshall,County
TN,47,119,00000,01639772,Maury,County
TN,47,107,00000,01639773,McMinn,County
TN,47,109,00000,01639774,McNairy,County
TN,47,121,00000,01639775,Meigs,County
TN,47,123,00000,01639776,Monroe,County
TN,47,125,00000,01639777,Montgomery,County
TN,47,129,00000,01639778,Morgan,County
TN,47,131,00000,01639779,Obion,County
TN,47,133,00000,01639780,Overton,County
TN,47,135,00000,01639781,Perry,County
TN,47,137,00000,01648580,Pickett,County
TN,47,139,00000,01639782,Polk,County
TN,47,141,00000,01639783,Putnam,County
TN,47,143,00000,01639784,Rhea,County
TN,47,145,00000,01639785,Roane,County
TN,47,147,00000,01639786,Robertson,County
TN,47,149,00000,01639787,Rutherford,County
TN,47,151,00000,01639788,Scott,County
TN,47,153,00000,01652643,Sequatchie,County
TN,47,155,00000,01639789,Sevier,County
TN,47,157,00000,01639790,Shelby,County
TN,47,159,00000,01639791,Smith,County
TN,47,161,00000,01639792,Stewart,County
TN,47,163,00000,01639793,Sullivan,County
TN,47,165,00000,01639794,Sumner,County
TN,47,167,00000,01639795,Tipton,County
TN,47,171,00000,01648582,Unicoi,County
TN,47,173,00000,01648583,Union,County
TN,47,175,00000,01648584,Van Buren,County
TN,47,177,00000,01639796,Warren,County
TN,47,179,00000,01639797,Washington,County
TN,47,181,00000,01639798,Wayne,County
TN,47,183,00000,01639799,Weakley,County
TN,47,185,00000,01639800,White,County
TN,47,187,00000,01639801,Williamson,County
TN,47,189,00000,01639802,Wilson,County
TX,48,001,00000,01383786,Anderson,County
TX,48,003,00000,01383787,Andrews,County
TX,48,005,00000,01383788,Angelina,County
TX,48,007,00000,01383789,Aransas,County
TX,48,009,00000,01383790,Archer,County
TX,48,011,00000,01383791,Armstrong,County
TX,48,013,00000,01383792,Atascosa,County
TX,48,015,00000,01383793,Austin,County
TX,48,017,00000,01383794,Bailey,County
TX,48,019,00000,01383795,Bandera,County
TX,48,021,00000,01383796,Bastrop,County
TX,48,023,00000,01383797,Baylor,County
TX,48,025,00000,01383798,Bee,County
TX,48,027,00000,01383799,Bell,County
TX,48,029,00000,01383800,Bexar,County
TX,48,031,00000,01383801,Blanco,County
TX,48,033,00000,01383802,Borden,County
TX,48,035,00000,01383803,Bosque,County
TX,48,037,00000,01383804,Bowie,County
TX,48,039,00000,01383805,Brazoria,County
TX,48,041,00000,01383806,Brazos,County
TX,48,043,00000,01383807,Brewster,County
TX,48,045,00000,01383808,Briscoe,County
TX,48,047,00000,01383809,Brooks,County
TX,48,049,00000,01383810,Brown,County
TX,48,051,00000,01383811,Burleson,County
TX,48,053,00000,01383812,Burnet,County
TX,48,055,00000,01383813,Caldwell,County
TX,48,057,00000,01383814,Calhoun,County
TX,48,059,00000,01383815,Callahan,County
TX,48,061,00000,01383816,Cameron,County
TX,48,063,00000,01383817,Camp,County
TX,48,065,00000,01383818,Carson,County
TX,48,067,00000,01383819,Cass,County
TX,48,069,00000,01383820,Castro,County
TX,48,071,00000,01383821,Chambers,County
TX,48,073,00000,01383822,Cherokee,County
TX,48,075,00000,01383823,Childress,County
TX,48,077,00000,01383824,Clay,County
TX,48,079,00000,01383825,Cochran,County
TX,48,081,00000,01383826,Coke,County
TX,48,083,00000,01383827,Coleman,County
TX,48,085,00000,01383828,Collin,County
TX,48,087,00000,01383829,Collingsworth,County
TX,48,089,00000,01383830,Colorado,County
TX,48,091,00000,01383831,Comal,County
TX,48,093,00000,01383832,Comanche,County
TX,48,095,00000,01383833,Concho,County
TX,48,097,00000,01383834,Cooke,County
TX,48,099,00000,01383835,Coryell,County
TX,48,101,00000,01383836,Cottle,County
TX,48,103,00000,01383837,Crane,County
TX,48,105,00000,01383838,Crockett,County
TX,48,107,00000,01383839,Crosby,County
TX,48,109,00000,01383840,Culberson,County
TX,48,111,00000,01383841,Dallam,County
TX,48,113,00000,01383842,Dallas,County
TX,48,115,00000,01383843,Dawson,County
TX,48,117,00000,01383845,Deaf Smith,County
TX,48,119,00000,01383846,Delta,County
TX,48,121,00000,01383847,Denton,County
TX,48,123,00000,01383844,DeWitt,County
TX,48,125,00000,01383848,Dickens,County
TX,48,127,00000,01383849,Dimmit,County
TX,48,129,00000,01383850,Donley,County
TX,48,131,00000,01383851,Duval,County
TX,48,133,00000,01383852,Eastland,County
TX,48,135,00000,01383853,Ector,County
TX,48,137,00000,01383854,Edwards,County
TX,48,141,00000,01383855,El Paso,County
TX,48,139,00000,01383856,Ellis,County
TX,48,143,00000,01383857,Erath,County
TX,48,145,00000,01383858,Falls,County
TX,48,147,00000,01383859,Fannin,County
TX,48,149,00000,01383860,Fayette,County
TX,48,151,00000,01383861,Fisher,County
TX,48,153,00000,01383862,Floyd,County
TX,48,155,00000,01383863,Foard,County
TX,48,157,00000,01383864,Fort Bend,County
TX,48,159,00000,01383865,Franklin,County
TX,48,161,00000,01383866,Freestone,County
TX,48,163,00000,01383867,Frio,County
TX,48,165,00000,01383868,Gaines,County
TX,48,167,00000,01383869,Galveston,County
TX,48,169,00000,01383870,Garza,County
TX,48,171,00000,01383871,Gillespie,County
TX,48,173,00000,01383872,Glasscock,County
TX,48,175,00000,01383873,Goliad,County
TX,48,177,00000,01383874,Gonzales,County
TX,48,179,00000,01383875,Gray,County
TX,48,181,00000,01383876,Grayson,County
TX,48,183,00000,01383877,Gregg,County
TX,48,185,00000,01383878,Grimes,County
TX,48,187,00000,01383879,Guadalupe,County
TX,48,189,00000,01383880,Hale,County
TX,48,191,00000,01383881,Hall,County
TX,48,193,00000,01383882,Hamilton,County
TX,48,195,00000,01383883,Hansford,County
TX,48,197,00000,01383884,Hardeman,County
TX,48,199,00000,01383885,Hardin,County
TX,48,201,00000,01383886,Harris,County
TX,48,203,00000,01383887,Harrison,County
TX,48,205,00000,01383888,Hartley,County
TX,48,207,00000,01383889,Haskell,County
TX,48,209,00000,01383890,Hays,County
TX,48,211,00000,01383891,Hemphill,County
TX,48,213,00000,01383892,Henderson,County
TX,48,215,00000,01383893,Hidalgo,County
TX,48,217,00000,01383894,Hill,County
TX,48,219,00000,01383895,Hockley,County
TX,48,221,00000,01383896,Hood,County
TX,48,223,00000,01383897,Hopkins,County
TX,48,225,00000,01383898,Houston,County
TX,48,227,00000,01383899,Howard,County
TX,48,229,00000,01383900,Hudspeth,County
TX,48,231,00000,01383901,Hunt,County
TX,48,233,00000,01383902,Hutchinson,County
TX,48,235,00000,01383903,Irion,County
TX,48,237,00000,01383904,Jack,County
TX,48,239,00000,01383905,Jackson,County
TX,48,241,00000,01383906,Jasper,County
TX,48,243,00000,01383907,Jeff Davis,County
TX,48,245,00000,01383908,Jefferson,County
TX,48,247,00000,01383909,Jim Hogg,County
TX,48,249,00000,01383910,Jim Wells,County
TX,48,251,00000,01383911,Johnson,County
TX,48,253,00000,01383912,Jones,County
TX,48,255,00000,01383913,Karnes,County
TX,48,257,00000,01383914,Kaufman,County
TX,48,259,00000,01383915,Kendall,County
TX,48,261,00000,01383916,Kenedy,County
TX,48,263,00000,01383917,Kent,County
TX,48,265,00000,01383918,Kerr,County
TX,48,267,00000,01383919,Kimble,County
TX,48,269,00000,01383920,King,County
TX,48,271,00000,01383921,Kinney,County
TX,48,273,00000,01383922,Kleberg,County
TX,48,275,00000,01383923,Knox,County
TX,48,283,00000,01383924,La Salle,County
TX,48,277,00000,01383925,Lamar,County
TX,48,279,00000,01383926,Lamb,County
TX,48,281,00000,01383927,Lampasas,County
TX,48,285,00000,01383928,Lavaca,County
TX,48,287,00000,01383929,Lee,County
TX,48,289,00000,01383930,Leon,County
TX,48,291,00000,01383931,Liberty,County
TX,48,293,00000,01383932,Limestone,County
TX,48,295,00000,01383933,Lipscomb,County
TX,48,297,00000,01383934,Live Oak,County
TX,48,299,00000,01383935,Llano,County
TX,48,301,00000,01383936,Loving,County
TX,48,303,00000,01383937,Lubbock,County
TX,48,305,00000,01383938,Lynn,County
TX,48,313,00000,01383939,Madison,County
TX,48,315,00000,01383940,Marion,County
TX,48,317,00000,01383941,Martin,County
TX,48,319,00000,01383942,Mason,County
TX,48,321,00000,01383943,Matagorda,County
TX,48,323,00000,01383944,Maverick,County
TX,48,307,00000,01383945,McCulloch,County
TX,48,309,00000,01383946,McLennan,County
TX,48,311,00000,01383947,McMullen,County
TX,48,325,00000,01383948,Medina,County
TX,48,327,00000,01383949,Menard,County
TX,48,329,00000,01383950,Midland,County
TX,48,331,00000,01383951,Milam,County
TX,48,333,00000,01383952,Mills,County
TX,48,335,00000,01383953,Mitchell,County
TX,48,337,00000,01383954,Montague,County
TX,48,339,00000,01383955,Montgomery,County
TX,48,341,00000,01383956,Moore,County
TX,48,343,00000,01383957,Morris,County
TX,48,345,00000,01383958,Motley,County
TX,48,347,00000,01383959,Nacogdoches,County
TX,48,349,00000,01383960,Navarro,County
TX,48,351,00000,01383961,Newton,County
TX,48,353,00000,01383962,Nolan,County
TX,48,355,00000,01383963,Nueces,County
TX,48,357,00000,01383964,Ochiltree,County
TX,48,359,00000,01383965,Oldham,County
TX,48,361,00000,01383966,Orange,County
TX,48,363,00000,01383967,Palo Pinto,County
TX,48,365,00000,01383968,Panola,County
TX,48,367,00000,01383969,Parker,County
TX,48,369,00000,01383970,Parmer,County
TX,48,371,00000,01383971,Pecos,County
TX,48,373,00000,01383972,Polk,County
TX,48,375,00000,01383973,Potter,County
TX,48,377,00000,01383974,Presidio,County
TX,48,379,00000,01383975,Rains,County
TX,48,381,00000,01383976,Randall,County
TX,48,383,00000,01383977,Reagan,County
TX,48,385,00000,01383978,Real,County
TX,48,387,00000,01383979,Red River,County
TX,48,389,00000,01383980,Reeves,County
TX,48,391,00000,01383981,Refugio,County
TX,48,393,00000,01383982,Roberts,County
TX,48,395,00000,01383983,Robertson,County
TX,48,397,00000,01383984,Rockwall,County
TX,48,399,00000,01383985,Runnels,County
TX,48,401,00000,01383986,Rusk,County
TX,48,403,00000,01383987,Sabine,County
TX,48,405,00000,01383988,San Augustine,County
TX,48,407,00000,01383989,San Jacinto,County
TX,48,409,00000,01383990,San Patricio,County
TX,48,411,00000,01383991,San Saba,County
TX,48,413,00000,01383992,Schleicher,County
TX,48,415,00000,01383993,Scurry,County
TX,48,417,00000,01383994,Shackelford,County
TX,48,419,00000,01383995,Shelby,County
TX,48,421,00000,01383996,Sherman,County
TX,48,423,00000,01383997,Smith,County
TX,48,425,00000,01383998,Somervell,County
TX,48,427,00000,01383999,Starr,County
TX,48,429,00000,01384000,Stephens,County
TX,48,431,00000,01384001,Sterling,County
TX,48,433,00000,01384002,Stonewall,County
TX,48,435,00000,01384003,Sutton,County
TX,48,437,00000,01384004,Swisher,County
TX,48,439,00000,01384005,Tarrant,County
TX,48,441,00000,01384006,Taylor,County
TX,48,443,00000,01384007,Terrell,County
TX,48,445,00000,01384008,Terry,County
TX,48,447,00000,01384009,Throckmorton,County
TX,48,449,00000,01384010,Titus,County
TX,48,451,00000,01384011,Tom Green,County
TX,48,453,00000,01384012,Travis,County
TX,48,455,00000,01384013,Trinity,County
TX,48,457,00000,01384014,Tyler,County
TX,48,459,00000,01384015,Upshur,County
TX,48,461,00000,01384016,Upton,County
TX,48,463,00000,01384017,Uvalde,County
TX,48,465,00000,01384018,Val Verde,County
TX,48,467,00000,01384019,Van Zandt,County
TX,48,469,00000,01384020,Victoria,County
TX,48,471,00000,01384021,Walker,County
TX,48,473,00000,01384022,Waller,County
TX,48,475,00000,01384023,Ward,County
TX,48,477,00000,01384024,Washington,County
TX,48,479,00000,01384025,Webb,County
TX,48,481,00000,01384026,Wharton,County
TX,48,483,00000,01384027,Wheeler,County
TX,48,485,00000,01384028,Wichita,County
TX,48,487,00000,01384029,Wilbarger,County
TX,48,489,00000,01384030,Willacy,County
TX,48,491,00000,01384031,Williamson,County
TX,48,493,00000,01384032,Wilson,County
TX,48,495,00000,01384033,Winkler,County
TX,48,497,00000,01384034,Wise,County
TX,48,499,00000,01384035,Wood,County
TX,48,501,00000,01384036,Yoakum,County
TX,48,503,00000,01384037,Young,County
TX,48,505,00000,01384038,Zapata,County
TX,48,507,00000,01384039,Zavala,County
UT,49,001,00000,01448015,Beaver,County
UT,49,003,00000,01455966,Box Elder,County
UT,49,005,00000,01448017,Cache,County
UT,49,007,00000,01448018,Carbon,County
UT,49,009,00000,01448019,Daggett,County
UT,49,011,00000,01448020,Davis,County
UT,49,013,00000,01448021,Duchesne,County
UT,49,015,00000,01448022,Emery,County
UT,49,017,00000,01448023,Garfield,County
UT,49,019,00000,01448024,Grand,County
UT,49,021,00000,01448025,Iron,County
UT,49,023,00000,01455158,Juab,County
UT,49,025,00000,01448026,Kane,County
UT,49,027,00000,01448027,Millard,County
UT,49,029,00000,01448028,Morgan,County
UT,49,031,00000,01448029,Piute,County
UT,49,033,00000,01448030,Rich,County
UT,49,035,00000,01448031,Salt Lake,County
UT,49,037,00000,01448032,San Juan,County
UT,49,039,00000,01448033,Sanpete,County
UT,49,041,00000,01448034,Sevier,County
UT,49,043,00000,01448035,Summit,County
UT,49,045,00000,01448036,Tooele,County
UT,49,047,00000,01448037,Uintah,County
UT,49,049,00000,01448038,Utah,County
UT,49,051,00000,01448039,Wasatch,County
UT,49,053,00000,01448040,Washington,County
UT,49,055,00000,01448041,Wayne,County
UT,49,057,00000,01448042,Weber,County
VT,50,001,00000,01461757,Addison,County
VT,50,003,00000,01461758,Bennington,County
VT,50,005,00000,01461759,Caledonia,County
VT,50,007,00000,01461760,Chittenden,County
VT,50,009,00000,01461761,Essex,County
VT,50,011,00000,01461762,Franklin,County
VT,50,013,00000,01461763,Grand Isle,County
VT,50,015,00000,01461764,Lamoille,County
VT,50,017,00000,01461765,Orange,County
VT,50,019,00000,01461766,Orleans,County
VT,50,021,00000,01461767,Rutland,County
VT,50,023,00000,01461768,Washington,County
VT,50,025,00000,01461769,Windham,County
VT,50,027,00000,01461770,Windsor,County
VA,51,001,00000,01480091,Accomack,County
VA,51,003,00000,01675170,Albemarle,County
VA,51,005,00000,01673675,Alleghany,County
VA,51,007,00000,01497770,Amelia,County
VA,51,009,00000,01480095,Amherst,County
VA,51,011,00000,01497238,Appomattox,County
VA,51,013,00000,01480097,Arlington,County
VA,51,015,00000,01480098,Augusta,County
VA,51,017,00000,01673638,Bath,County
VA,51,019,00000,01674818,Bedford,County
VA,51,021,00000,01494613,Bland,County
VA,51,023,00000,01674418,Botetourt,County
VA,51,025,00000,01493961,Brunswick,County
VA,51,027,00000,01497431,Buchanan,County
VA,51,029,00000,01501502,Buckingham,County
VA,51,031,00000,01674917,Campbell,County
VA,51,033,00000,01480107,Caroline,County
VA,51,035,00000,01480108,Carroll,County
VA,51,036,00000,01480109,Charles City,County
VA,51,037,00000,01492442,Charlotte,County
VA,51,041,00000,01480111,Chesterfield,County
VA,51,043,00000,01690562,Clarke,County
VA,51,045,00000,01673664,Craig,County
VA,51,047,00000,01497831,Culpeper,County
VA,51,049,00000,01494109,Cumberland,County
VA,51,051,00000,01497376,Dickenson,County
VA,51,053,00000,01690739,Dinwiddie,County
VA,51,057,00000,01480118,Essex,County
VA,51,059,00000,01480119,Fairfax,County
VA,51,061,00000,01480120,Fauquier,County
VA,51,063,00000,01494354,Floyd,County
VA,51,065,00000,01494061,Fluvanna,County
VA,51,067,00000,01494434,Franklin,County
VA,51,069,00000,01480124,Frederick,County
VA,51,071,00000,01494551,Giles,County
VA,51,073,00000,01480126,Gloucester,County
VA,51,075,00000,01674271,Goochland,County
VA,51,077,00000,01501196,Grayson,County
VA,51,079,00000,01480129,Greene,County
VA,51,081,00000,01501122,Greensville,County
VA,51,083,00000,01496705,Halifax,County
VA,51,085,00000,01480132,Hanover,County
VA,51,087,00000,01480133,Henrico,County
VA,51,089,00000,01502770,Henry,County
VA,51,091,00000,01673774,Highland,County
VA,51,093,00000,01702378,Isle of Wight,County
VA,51,095,00000,01480135,James City,County
VA,51,097,00000,01480136,King and Queen,County
VA,51,099,00000,01480137,King George,County
VA,51,101,00000,01480138,King William,County
VA,51,103,00000,01480139,Lancaster,County
VA,51,105,00000,01496538,Lee,County
VA,51,107,00000,01480141,Loudoun,County
VA,51,109,00000,01494707,Louisa,County
VA,51,111,00000,01492239,Lunenburg,County
VA,51,113,00000,01494590,Madison,County
VA,51,115,00000,01480145,Mathews,County
VA,51,117,00000,01500747,Mecklenburg,County
VA,51,119,00000,01480147,Middlesex,County
VA,51,121,00000,01674630,Montgomery,County
VA,51,125,00000,01500936,Nelson,County
VA,51,127,00000,01480150,New Kent,County
VA,51,131,00000,01480151,Northampton,County
VA,51,133,00000,01480152,Northumberland,County
VA,51,135,00000,01493928,Nottoway,County
VA,51,137,00000,01494761,Orange,County
VA,51,139,00000,01500440,Page,County
VA,51,141,00000,01497999,Patrick,County
VA,51,143,00000,01480157,Pittsylvania,County
VA,51,145,00000,01674225,Powhatan,County
VA,51,147,00000,01492359,Prince Edward,County
VA,51,149,00000,01480160,Prince George,County
VA,51,153,00000,01480161,Prince William,County
VA,51,155,00000,01501465,Pulaski,County
VA,51,157,00000,01673976,Rappahannock,County
VA,51,159,00000,01480164,Richmond,County
VA,51,161,00000,01480165,Roanoke,County
VA,51,163,00000,01480166,Rockbridge,County
VA,51,165,00000,01488970,Rockingham,County
VA,51,167,00000,01497573,Russell,County
VA,51,169,00000,01498172,Scott,County
VA,51,171,00000,01673918,Shenandoah,County
VA,51,173,00000,01500545,Smyth,County
VA,51,175,00000,01480171,Southampton,County
VA,51,177,00000,01480172,Spotsylvania,County
VA,51,179,00000,01480173,Stafford,County
VA,51,181,00000,01480174,Surry,County
VA,51,183,00000,01690257,Sussex,County
VA,51,185,00000,01497748,Tazewell,County
VA,51,187,00000,01674058,Warren,County
VA,51,191,00000,01498359,Washington,County
VA,51,193,00000,01480179,Westmoreland,County
VA,51,195,00000,01496656,Wise,County
VA,51,197,00000,01501379,Wythe,County
VA,51,199,00000,01480182,York,County
WA,53,001,00000,01531601,Adams,County
WA,53,003,00000,01533502,Asotin,County
WA,53,005,00000,01513302,Benton,County
WA,53,007,00000,01531932,Chelan,County
WA,53,009,00000,01531341,Clallam,County
WA,53,011,00000,01531820,Clark,County
WA,53,013,00000,01513273,Columbia,County
WA,53,015,00000,01529156,Cowlitz,County
WA,53,017,00000,01531818,Douglas,County
WA,53,019,00000,01531821,Ferry,County
WA,53,021,00000,01531822,Franklin,County
WA,53,023,00000,01533500,Garfield,County
WA,53,025,00000,01531924,Grant,County
WA,53,027,00000,01531823,Grays Harbor,County
WA,53,029,00000,01513272,Island,County
WA,53,031,00000,01531936,Jefferson,County
WA,53,033,00000,01531933,King,County
WA,53,035,00000,01529223,Kitsap,County
WA,53,037,00000,01531926,Kittitas,County
WA,53,039,00000,01529219,Klickitat,County
WA,53,041,00000,01531927,Lewis,County
WA,53,043,00000,01514052,Lincoln,County
WA,53,045,00000,01529221,Mason,County
WA,53,047,00000,01531928,Okanogan,County
WA,53,049,00000,01513274,Pacific,County
WA,53,051,00000,01529157,Pend Oreille,County
WA,53,053,00000,01529159,Pierce,County
WA,53,055,00000,01531931,San Juan,County
WA,53,057,00000,01531402,Skagit,County
WA,53,059,00000,01529220,Skamania,County
WA,53,061,00000,01529222,Snohomish,County
WA,53,063,00000,01529225,Spokane,County
WA,53,065,00000,01531930,Stevens,County
WA,53,067,00000,01529226,Thurston,County
WA,53,069,00000,01513275,Wahkiakum,County
WA,53,071,00000,01531819,Walla Walla,County
WA,53,073,00000,01529224,Whatcom,County
WA,53,075,00000,01533501,Whitman,County
WA,53,077,00000,01531929,Yakima,County
WV,54,001,00000,01696996,Barbour,County
WV,54,003,00000,01550008,Berkeley,County
WV,54,005,00000,01550009,Boone,County
WV,54,007,00000,01550010,Braxton,County
WV,54,009,00000,01558262,Brooke,County
WV,54,011,00000,01550012,Cabell,County
WV,54,013,00000,01696945,Calhoun,County
WV,54,015,00000,01550014,Clay,County
WV,54,017,00000,01689476,Doddridge,County
WV,54,019,00000,01560095,Fayette,County
WV,54,021,00000,01689673,Gilmer,County
WV,54,023,00000,01697238,Grant,County
WV,54,025,00000,01557518,Greenbrier,County
WV,54,027,00000,01718644,Hampshire,County
WV,54,029,00000,01560574,Hancock,County
WV,54,031,00000,01718557,Hardy,County
WV,54,033,00000,01718426,Harrison,County
WV,54,035,00000,01559963,Jackson,County
WV,54,037,00000,01550025,Jefferson,County
WV,54,039,00000,01550026,Kanawha,County
WV,54,041,00000,01550027,Lewis,County
WV,54,043,00000,01550028,Lincoln,County
WV,54,045,00000,01550029,Logan,County
WV,54,049,00000,01718173,Marion,County
WV,54,051,00000,01717539,Marshall,County
WV,54,053,00000,01560254,Mason,County
WV,54,047,00000,01689162,McDowell,County
WV,54,055,00000,01557645,Mercer,County
WV,54,057,00000,01717890,Mineral,County
WV,54,059,00000,01550036,Mingo,County
WV,54,061,00000,01550037,Monongalia,County
WV,54,063,00000,01557702,Monroe,County
WV,54,065,00000,01557950,Morgan,County
WV,54,067,00000,01550040,Nicholas,County
WV,54,069,00000,01717163,Ohio,County
WV,54,071,00000,01550042,Pendleton,County
WV,54,073,00000,01678557,Pleasants,County
WV,54,075,00000,01550044,Pocahontas,County
WV,54,077,00000,01558642,Preston,County
